category_id,igdb_id,genre_id
9147,2157,11
9147,2157,13
9147,2157,15
9147,2157,31
13761,2542,4
13761,2542,15
13761,2542,25
14476,2751,5
14476,2751,33
8419,2863,12
16372,3077,5
16372,3077,13
16372,3077,15
16372,3077,24
488390,3301,7
1997,4368,5
732209089,5366,8
732209089,5366,25
732209089,5366,31
8330,5845,25
8330,5845,31
10446,7644,5
11983,7881,13
11983,7881,14
965,8240,5
965,8240,13
965,8240,15
965,8240,24
30891,8938,14
30891,8938,33
28056,9201,5
28056,9201,15
28056,9201,32
28056,9201,33
459797,9888,8
459797,9888,14
459797,9888,32
336,10392,9
336,10392,15
336,10392,33
489766,10910,9
489766,10910,31
458696,11056,7
313464,11445,4
313464,11445,34
493951,12511,12
493951,12511,15
493951,12511,16
493951,12511,32
458128,12528,8
458128,12528,31
489394,14174,12
489394,14174,13
489394,14174,31
489394,14174,32
20355,21092,12
73272,22179,10
73272,22179,13
499443,25224,13
499443,25224,15
499443,25224,31
499443,25224,32
2057298984,26232,7
494899,26651,13
494899,26651,15
494899,26651,32
495063,26769,12
495063,26769,13
495063,26769,15
495063,26769,24
495063,26769,25
493943,27867,2
493943,27867,9
493943,27867,12
493943,27867,31
493943,27867,32
11848,27890,4
11848,27890,33
260755971,33869,10
260755971,33869,13
260755971,33869,14
260755971,33869,32
260755971,33869,33
497769,39758,5
497769,39758,8
497769,39758,15
497769,39758,31
497769,39758,32
8294,42433,12
1715077872,47673,12
1715077872,47673,14
1715077872,47673,31
10575,69656,12
10575,69656,25
500025,74639,13
500025,74639,15
500409,77776,5
500409,77776,15
500409,77776,31
493088,80238,12
493088,80238,13
493088,80238,31
1554052134,88770,13
1554052134,88770,15
1554052134,88770,33
503020,89095,7
503020,89095,33
506439,103303,12
506439,103303,31
2066923106,107871,32
511154,109369,13
511154,109369,32
510146,111654,14
511076,114485,8
511076,114485,12
511076,114485,31
511076,114485,32
512565,118922,8
512565,118922,15
512565,118922,31
512565,118922,32
512999,119386,12
512999,119386,15
512999,119386,24
512999,119386,31
514860,120867,8
514860,120867,9
514860,120867,33
517595,122712,12
517595,122712,16
517595,122712,31
517595,122712,32
577112059,123706,5
577112059,123706,8
577112059,123706,32
577112059,123706,33
516964,125155,12
516964,125155,13
826426515,139604,2
826426515,139604,9
826426515,139604,31
826426515,139604,32
859599451,140408,8
859599451,140408,33
712387245,140605,9
712387245,140605,15
712387245,140605,31
712387245,140605,32
1176563738,141257,5
1176563738,141257,9
1176563738,141257,31
1176563738,141257,32
1229468557,144412,13
1229468557,144412,14
1229468557,144412,31
2054724072,146313,7
1688112273,146417,5
1688112273,146417,13
1688112273,146417,24
1688112273,146417,32
141569525,149881,12
141569525,149881,25
1350362465,181156,9
1350362465,181156,32
156296054,201483,5
156296054,201483,31
156296054,201483,32
156296054,201483,35
2137846358,204508,12
2137846358,204508,13
2137846358,204508,15
2137846358,204508,31
2137846358,204508,32
1436968331,213241,10
1436968331,213241,33
95673429,226295,10
95673429,226295,32
482130375,233027,13
482130375,233027,32
517272664,236347,12
517272664,236347,13
517272664,236347,32
517272664,236347,34
851625069,241635,12
851625069,241635,13
1122900890,246919,12
1122900890,246919,31
1122900890,246919,32
1980529536,251559,4
1980529536,251559,12
1980529536,251559,31
1890068790,251568,31
978058451,253474,8
